br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::addTailNode,0,8
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,0,5
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::addTailNode,0,8
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.IntQueueTest::setUp,4,5
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.IntQueueTest::setUp,2,5
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.IntQueueTest::setUp,1,5
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.IntQueueTest::setUp,0,11
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::<init>,2,21
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.IntQueueTest::setUp,6,2
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::<init>,3,4
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::size,0,11
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,2,2
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::<init>,2,21
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::addTailNode,0,8
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,3,4
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::<init>,3,4
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::<init>,2,21
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::<init>,2,21
br.ufmg.aserg.victorveloso.queue.IntQueueTest::testSize,br.ufmg.aserg.victorveloso.queue.Queue::<init>,2,21
